id,user_id,loan_timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id,name,ssn,birthday,gender,city,zip_code,visit_timestamp,referrer,campaing_name
90050443,73600061,1563924061,50000,Refinance existing loans,REJECTED,14.0,75108861,Ιάσων Σεφέκος,881-23-4517,1996-09-12,F,Τρίπολη,025 00,1567578927,Twitter,display3
90060159,60829575,1558763087,30000,Buying a pet,REJECTED,7.0,,Μεγακλής-Θεόδουλος Ευστρατόπουλος,934-11-2554,1972-02-14,M,Ναύπλιο,47564,,,
90060783,71823922,1510292273,250000,home purchase,ACCEPTED,7.0,85706526,Τσαμπίκος-Παράσχος Ζηρός,277-88-9891,1979-06-18,M,Αργοστόλι,73627,1511129626,Twitter,display2
90060783,71823922,1510292273,250000,home purchase,ACCEPTED,7.0,85706526,Τσαμπίκος-Παράσχος Ζηρός,277-88-9891,1979-06-18,M,Αργοστόλι,73627,1554997574,Facebook,display1
90060783,71823922,1510292273,250000,home purchase,ACCEPTED,7.0,85706526,Τσαμπίκος-Παράσχος Ζηρός,277-88-9891,1979-06-18,M,Αργοστόλι,73627,1560836177,Google,display2
90060783,71823922,1510292273,250000,home purchase,ACCEPTED,7.0,85706526,Τσαμπίκος-Παράσχος Ζηρός,277-88-9891,1979-06-18,M,Αργοστόλι,73627,1567690220,Google,display2
90060783,71823922,1510292273,250000,home purchase,ACCEPTED,7.0,85706526,Τσαμπίκος-Παράσχος Ζηρός,277-88-9891,1979-06-18,M,Αργοστόλι,73627,1569033799,Twitter,display3
90066148,59109599,1516089142,100000,Refinance existing loans,REJECTED,7.0,,Προδρομία Γρίβα,887-17-4673,1996-07-12,M,Ξάνθη,ΤΚ 49677,,,
90067269,91731058,1548318068,260000,buying a pet,REJECTED,6.7,41921630,Τσαμπίκα Σελινοπούλου,818-84-9152,1977-12-19,M,Σάμος,466 34,1511821326,Facebook,display1
90067269,91731058,1548318068,260000,buying a pet,REJECTED,6.7,41921630,Τσαμπίκα Σελινοπούλου,818-84-9152,1977-12-19,M,Σάμος,466 34,1522953790,Google,display1
90067269,91731058,1548318068,260000,buying a pet,REJECTED,6.7,41921630,Τσαμπίκα Σελινοπούλου,818-84-9152,1977-12-19,M,Σάμος,466 34,1563505767,Twitter,display1
90075297,60669260,1543165834,240000,Buying a pet,ACCEPTED,14.0,,Απόλλων Μπλανάς,803-07-8522,1996-07-05,F,Πάτρα,98199,,,
90082194,10441017,1525777485,60000,home purchase,ACCEPTED,7.0,,Γιώργος Στεργιούδης,590-30-5330,1984-10-07,F,Σέρρες,14060,,,
90082310,89390926,1568365014,150000,Buying a pet,REJECTED,7.0,,Αγαπητός Καρακάξης,541-92-4707,1988-05-05,M,Κιλκίς,ΤΚ 350 26,,,
90104696,29489986,1537765099,170000,Buying a pet,ACCEPTED,6.7,,Δίκαιος Ραγκούσης,585-92-6767,1976-11-03,M,Ερμούπολη,99052,,,
90106202,796118,1534995967,230000,home purchase,ACCEPTED,14.0,,Χαρίκλεια-Μεταξία Παπαδοπούλου,265-59-7847,1980-08-02,M,Αγ. Νικόλαος,894 99,,,
90106662,14057813,1529361210,200000,Refinance existing loans,REJECTED,14.0,,Αθηνόδωρος Βαλαβάνης,081-53-4417,1983-11-01,F,Δράμα,342 65,,,
90114606,24263174,1552339551,260000,Refinance existing loans,ACCEPTED,14.0,58798326,Αγλαΐα Κακοτρίχη,128-68-0245,1974-02-04,M,Ηράκλειο,10194,1515950124,Twitter,display1
90114606,24263174,1552339551,260000,Refinance existing loans,ACCEPTED,14.0,58798326,Αγλαΐα Κακοτρίχη,128-68-0245,1974-02-04,M,Ηράκλειο,10194,1535370394,Facebook,display3
90114606,24263174,1552339551,260000,Refinance existing loans,ACCEPTED,14.0,58798326,Αγλαΐα Κακοτρίχη,128-68-0245,1974-02-04,M,Ηράκλειο,10194,1538544834,Google,display3
90114606,24263174,1552339551,260000,Refinance existing loans,ACCEPTED,14.0,58798326,Αγλαΐα Κακοτρίχη,128-68-0245,1974-02-04,M,Ηράκλειο,10194,1563937296,Facebook,display2
90117983,18267656,1538940076,300000,Buying a pet,REJECTED,8.7,,Γκόλφω Δουκίδου,649-63-1276,1995-03-14,F,Αθήνα,88352,,,
90118399,14444184,1560708032,180000,Buying a pet,ACCEPTED,8.7,,Σπάρτη Σιμητοπούλου,233-53-8677,1992-01-21,M,Αλεξανδρούπολη,92287,,,
90119921,58742898,1556540253,150000,Home purchase,ACCEPTED,14.0,,Βιολέτα Παπακωνσταντίνου,042-11-6404,1994-03-15,M,Λαμία,ΤΚ 51277,,,
90124711,29360103,1552330873,100000,Refinance existing loans,ACCEPTED,7.0,,Ευθαλία Σφακιανάκη,142-04-0033,1974-12-12,F,Θεσσαλονίκη,ΤΚ 19557,,,
90126540,11866531,1557734445,220000,Home purchase,ACCEPTED,6.7,,Λήδα Γιανναρά,130-67-3360,1980-08-06,M,Κέρκυρα,ΤΚ 111 77,,,
90144201,19457468,1508334409,250000,Buying a pet,ACCEPTED,14.0,,Σπυράννα Δημοπούλου,728-70-2251,1986-09-25,M,Πολύγυρος,ΤΚ 057 34,,,
90148613,27628323,1507120160,100000,Refinance existing loans,REJECTED,6.7,,Ήλια Μπαλαμπάνη,547-74-8268,1995-10-09,M,Ρόδος,61623,,,
90150417,65370998,1526777637,200000,Buying a pet,REJECTED,14.0,,Αιμίλιος Αντωνέας,470-99-8776,1993-04-19,F,Μεσολόγγι,ΤΚ 477 88,,,
90156895,72234076,1525937882,300000,Refinance existing loans,ACCEPTED,14.0,,Παντούλα Σκαβέντζου,127-46-2869,1990-02-19,M,Κομοτηνή,ΤΚ 18277,,,
90159215,4654943,1542549547,70000,buying a pet,ACCEPTED,8.7,,Αφέντρα Μαργαριτάκη,347-44-9077,1976-02-01,F,Καστοριά,20629,,,
90173678,25146887,1539675446,70000,Refinance existing loans,REJECTED,14.0,,Γιώργος-Μελέτιος Ανδρεανίδης,142-92-4996,1989-12-27,F,Πρέβεζα,08691,,,
90186206,99012366,1551687473,220000,Buying a pet,ACCEPTED,14.0,88312345,Λεωνίδας Καραμάνος,500-82-6756,1994-07-25,M,Καρδίτσα,ΤΚ 74661,1560573182,Twitter,display2
90186707,38897531,1549016392,90000,Refinance existing loans,ACCEPTED,14.0,,Λεονάρδος Σπασόπουλος,375-88-6759,1989-09-16,F,Ξάνθη,ΤΚ 91506,,,
90199764,38236991,1520617766,40000,Refinance existing loans,ACCEPTED,14.0,,Ανθούλης-Τιμολέων Βαβουράκης,642-57-3485,1994-10-24,M,Κομοτηνή,ΤΚ 86773,,,
90215405,14741073,1569590464,270000,Refinance existing loans,REJECTED,6.7,,Εύκλεια Βαζούρα,541-30-2996,1972-09-01,F,Δράμα,ΤΚ 07628,,,
90217059,54559531,1563818686,190000,Buying a pet,REJECTED,8.7,,Σπήλιος Αξαόπουλος,954-57-6775,1989-09-05,F,Κατερίνη,64895,,,
90247798,70378474,1543484321,190000,Refinance existing loans,REJECTED,14.0,,Βλαδίμηρος Γκούσκος,374-43-3883,1995-06-12,M,Ηράκλειο,ΤΚ 58414,,,
90250715,34387113,1524763253,70000,Refinance existing loans,ACCEPTED,8.7,57243795,Ρίζος-Αγαπητός Κουλίζος,466-98-5664,1996-06-28,F,Ναύπλιο,156 68,1523645770,Facebook,display2
90259478,58568041,1515007599,170000,Refinance existing loans,REJECTED,8.7,,Ασημής Μαργαρώνης,531-87-4082,1976-02-20,M,Αργοστόλι,ΤΚ 986 33,,,
90270157,56260938,1511395838,240000,home purchase,REJECTED,14.0,,Ερμής Καρατζίκος,371-89-7954,1974-11-30,F,Καλαμάτα,407 48,,,
90278020,82509752,1569400097,290000,home purchase,ACCEPTED,6.7,,Συμεωνία-Αργυρούλα Γαλάνη,578-73-4005,1970-01-14,F,Ερμούπολη,12923,,,
90285920,12976741,1538607094,260000,Buying a pet,REJECTED,6.7,,Δήμητρα Τσιούπρα,545-51-4979,1972-02-05,F,Πρέβεζα,22945,,,
90285935,40427783,1533570254,230000,home purchase,REJECTED,7.0,,Ορφέας-Λάσκαρης Παπαστεργίου,746-18-0333,1984-05-16,M,Πολύγυρος,ΤΚ 67730,,,
90292220,47994225,1526178987,150000,home purchase,REJECTED,7.0,30680753,Θεοδοσία Λιναρδάκη,507-46-6879,1994-10-30,M,Τρίκαλα,14724,,,
90300585,56990904,1509586458,100000,Home purchase,ACCEPTED,6.7,,Εμμανουήλ Βλαχονικολέας,268-10-0149,1980-09-25,M,Αγ. Νικόλαος,389 44,,,
90303099,54917108,1531976805,100000,buying a pet,REJECTED,6.7,6881374,Αηδόνα Μπονέλη,566-63-8715,1974-04-19,F,Κοζάνη,34809,1519555959,Twitter,display1
90303099,54917108,1531976805,100000,buying a pet,REJECTED,6.7,6881374,Αηδόνα Μπονέλη,566-63-8715,1974-04-19,F,Κοζάνη,34809,1539392140,Twitter,display2
90303099,54917108,1531976805,100000,buying a pet,REJECTED,6.7,6881374,Αηδόνα Μπονέλη,566-63-8715,1974-04-19,F,Κοζάνη,34809,1549337025,Google,display3
90303099,54917108,1531976805,100000,buying a pet,REJECTED,6.7,6881374,Αηδόνα Μπονέλη,566-63-8715,1974-04-19,F,Κοζάνη,34809,1551622097,Twitter,display3
90307283,53365304,1534120247,60000,Refinance existing loans,ACCEPTED,6.7,,Αχιλλεία Ροδίτου,273-68-9430,1984-01-10,M,Ιωάννινα,ΤΚ 590 94,,,
90310052,23347608,1525948977,80000,Refinance existing loans,REJECTED,8.7,,Αγάπη-Θωμαίς Σελινοπούλου,116-64-6799,1993-04-26,F,Τρίπολη,ΤΚ 305 59,,,
90316451,91896364,1550931554,60000,Home purchase,REJECTED,14.0,,Θεόκλητος-Λαοκράτης Γκανάτσιος,502-61-3902,1991-03-04,F,Ερμούπολη,ΤΚ 46294,,,
90339564,48900909,1521555662,260000,Refinance existing loans,ACCEPTED,7.0,,Γεσθημανή-Βελισσαρία Δούβαλη,296-51-2485,1983-01-08,F,Κομοτηνή,ΤΚ 293 08,,,
90344251,25481284,1531259885,30000,Home purchase,REJECTED,8.7,,Φοίβος Ρόγαρης,128-17-8347,1976-08-30,M,Μεσολόγγι,68536,,,
90367314,72130490,1540103947,270000,Home purchase,ACCEPTED,6.7,,Αρχοντία-Κρυσταλλένια Ρόκκα,013-58-8389,1992-06-30,F,Τρίπολη,298 82,,,
90369405,90823621,1549759217,190000,Home purchase,REJECTED,6.7,,Εμμανουέλα Κατσιμάλη,499-11-8732,1988-06-19,F,Φλώρινα,284 51,,,
90373196,7409364,1553761275,170000,Refinance existing loans,REJECTED,6.7,,Αχιλλέας Μπλανάς,474-45-5545,1994-05-27,M,Σπάρτη,333 24,,,
90380530,28538720,1541256391,70000,Refinance existing loans,REJECTED,14.0,77588360,Ζηναϊς Μιχαλάρου,690-40-2034,1978-01-17,M,Λαμία,ΤΚ 52752,1515097572,Twitter,display1
90380530,28538720,1541256391,70000,Refinance existing loans,REJECTED,14.0,77588360,Ζηναϊς Μιχαλάρου,690-40-2034,1978-01-17,M,Λαμία,ΤΚ 52752,1535769626,Facebook,display2
90380530,28538720,1541256391,70000,Refinance existing loans,REJECTED,14.0,77588360,Ζηναϊς Μιχαλάρου,690-40-2034,1978-01-17,M,Λαμία,ΤΚ 52752,1551192498,Google,display1
90380530,28538720,1541256391,70000,Refinance existing loans,REJECTED,14.0,77588360,Ζηναϊς Μιχαλάρου,690-40-2034,1978-01-17,M,Λαμία,ΤΚ 52752,1569787035,Facebook,display1
90385127,69901516,1566409130,150000,Home purchase,REJECTED,6.7,73953850,Χριστόδουλος Ψυλλάκης,044-61-5332,1987-10-02,M,Λάρισα,21700,1562865158,Google,display3
90385738,18635052,1547685545,60000,Refinance existing loans,REJECTED,6.7,75386774,Ηρόδοτος-Μικές Σκαρλάτος,536-19-6392,1971-11-12,F,Λάρισα,51952,1510340505,Facebook,display2
90385738,18635052,1547685545,60000,Refinance existing loans,REJECTED,6.7,75386774,Ηρόδοτος-Μικές Σκαρλάτος,536-19-6392,1971-11-12,F,Λάρισα,51952,1560366724,Google,display3
90393437,74807154,1541120990,100000,Buying a pet,REJECTED,7.0,11921635,Σταματίνα Κυρούδη,260-01-6489,1976-11-24,M,Έδεσσα,ΤΚ 917 80,1510762414,Facebook,display1
90402900,53060489,1534934798,190000,Buying a pet,REJECTED,8.7,,Ιωάννα Σαλέμη,198-90-8426,1991-10-07,M,Άρτα,42412,,,
90408146,87786866,1524502703,260000,Home purchase,ACCEPTED,8.7,,Δωρόθεος Μαστρογιώργης,480-48-1457,1981-09-18,F,Έδεσσα,766 31,,,
90419100,76556041,1524343364,150000,Refinance existing loans,ACCEPTED,8.7,,Δημοκράτης Ζαραφέτας,647-39-3238,1974-12-10,M,Κέρκυρα,ΤΚ 42869,,,
90422636,15879204,1559777213,210000,buying a pet,ACCEPTED,8.7,,Μελέτιος Αρμένης,757-71-2344,1983-06-27,M,Πολύγυρος,ΤΚ 62768,,,
90426589,40178138,1538635321,120000,Refinance existing loans,REJECTED,7.0,,Ρουμπίνη Μιχελακάκη,853-95-8001,1973-09-18,M,Μεσολόγγι,ΤΚ 128 39,,,
90433942,27311532,1511297160,60000,Refinance existing loans,REJECTED,14.0,,Αρίσταρχος Τσατσάνης,948-20-9898,1994-11-28,M,Φλώρινα,39167,,,
90445575,54206377,1521779018,60000,Refinance existing loans,REJECTED,14.0,,Ιωάννης Μποζίκης,680-67-0640,1980-04-17,F,Τρίπολη,142 07,,,
90450849,53796478,1507138499,100000,Buying a pet,ACCEPTED,7.0,,Σαπφώ Τουρνά,788-49-9269,1980-09-22,F,Πύργος,ΤΚ 03876,,,
90452913,39189670,1523233970,20000,home purchase,REJECTED,14.0,,Αρέθα Παπανδρέου,148-37-7358,1984-08-10,M,Χαλκίδα,68518,,,
90458303,81812651,1536098728,20000,Buying a pet,ACCEPTED,14.0,,Παρασκευή Ξενίδη,916-73-4899,1976-04-16,M,Σέρρες,286 70,,,
90460720,39236453,1533832227,250000,Refinance existing loans,ACCEPTED,8.7,99538611,Θεολογία Μασαούτη,969-61-1747,1996-09-27,F,Μεσολόγγι,90060,,,
90465498,79322668,1510123354,30000,Refinance existing loans,ACCEPTED,14.0,61658137,Τηλέμαχος Ζουκής,838-38-6095,1980-01-14,M,Καβάλα,855 14,,,
90482655,47495413,1564767985,150000,Refinance existing loans,ACCEPTED,14.0,,Ηλέκτρα Δρίβα,797-20-2964,1989-07-29,M,Αργοστόλι,89543,,,
90483292,57334986,1547576586,220000,Home purchase,REJECTED,7.0,,Χριστόφορος Ταμιωλάκης,895-21-9662,1979-01-16,F,Λιβαδιά,91354,,,
90494441,50068040,1509880310,270000,Buying a pet,ACCEPTED,8.7,96199295,Καλλίνικος Καραμσαλής,425-57-1614,1992-05-24,M,Λευκάδα,ΤΚ 336 23,,,
90497987,75703932,1557361380,270000,Buying a pet,ACCEPTED,6.7,,Νικητία Παπασπηλιωτοπούλου,845-78-4852,1990-02-04,M,Αγ. Νικόλαος,414 42,,,
90500649,34181679,1560103513,100000,buying a pet,ACCEPTED,6.7,,Τρυφωνία Ρέππα,295-00-8439,1994-11-08,F,Κιλκίς,23361,,,
90504031,617951,1568542160,120000,Buying a pet,REJECTED,8.7,,Μικές Αλαφάκης,666-08-3736,1994-09-03,F,Λάρισα,ΤΚ 47271,,,
90506973,47387258,1551816879,120000,Refinance existing loans,ACCEPTED,6.7,,Ειρήνη Γκαλίου,733-91-7135,1981-11-27,F,Πολύγυρος,ΤΚ 677 69,,,
90529553,57738562,1560450031,300000,Refinance existing loans,ACCEPTED,8.7,57557975,Τίτος Τσομώκος,981-64-8464,1996-05-27,F,Βόλος,ΤΚ 490 61,1537942861,Twitter,display2
90532056,45633486,1559749529,120000,Buying a pet,ACCEPTED,6.7,5004806,Κάρολος Κακατσός,240-16-4622,1991-11-04,M,Ρέθυμνο,911 74,1521953597,Google,display2
90532056,45633486,1559749529,120000,Buying a pet,ACCEPTED,6.7,5004806,Κάρολος Κακατσός,240-16-4622,1991-11-04,M,Ρέθυμνο,911 74,1546536555,Facebook,display3
90532056,45633486,1559749529,120000,Buying a pet,ACCEPTED,6.7,5004806,Κάρολος Κακατσός,240-16-4622,1991-11-04,M,Ρέθυμνο,911 74,1553186174,Google,display2
90532056,45633486,1559749529,120000,Buying a pet,ACCEPTED,6.7,5004806,Κάρολος Κακατσός,240-16-4622,1991-11-04,M,Ρέθυμνο,911 74,1555612762,Twitter,display1
90533009,9305592,1542390265,240000,home purchase,REJECTED,7.0,51313844,Φωκάς Χουλιάρας,442-49-6317,1980-11-11,F,Αγ. Νικόλαος,592 83,1520608674,Google,display1
90533009,9305592,1542390265,240000,home purchase,REJECTED,7.0,51313844,Φωκάς Χουλιάρας,442-49-6317,1980-11-11,F,Αγ. Νικόλαος,592 83,1552479629,Google,display2
90533009,9305592,1542390265,240000,home purchase,REJECTED,7.0,51313844,Φωκάς Χουλιάρας,442-49-6317,1980-11-11,F,Αγ. Νικόλαος,592 83,1560856657,Google,display2
90541541,73544161,1538769664,120000,Home purchase,REJECTED,6.7,,Ρίζος Κοτσαρής,809-87-6632,1983-12-30,F,Λιβαδιά,62397,,,
90549594,32831754,1565118273,300000,buying a pet,REJECTED,14.0,,Λογοθέτης Πατελής,307-20-5059,1985-08-09,M,Δράμα,89622,,,
90568277,65528309,1536687559,240000,Buying a pet,REJECTED,6.7,,Ρουμπίνη-Ναταλίνα Αντωνάκη,528-82-6552,1980-06-22,M,Τρίπολη,ΤΚ 701 22,,,
90568446,22192227,1530796634,20000,buying a pet,REJECTED,7.0,15071185,Ανδρέας-Ρίζος Τσαπραλής,224-22-7466,1980-03-01,M,Βόλος,74731,1519074988,Facebook,display2
90568446,22192227,1530796634,20000,buying a pet,REJECTED,7.0,15071185,Ανδρέας-Ρίζος Τσαπραλής,224-22-7466,1980-03-01,M,Βόλος,74731,1541378398,Google,display2
90568446,22192227,1530796634,20000,buying a pet,REJECTED,7.0,15071185,Ανδρέας-Ρίζος Τσαπραλής,224-22-7466,1980-03-01,M,Βόλος,74731,1549403037,Google,display3
90568446,22192227,1530796634,20000,buying a pet,REJECTED,7.0,15071185,Ανδρέας-Ρίζος Τσαπραλής,224-22-7466,1980-03-01,M,Βόλος,74731,1562878889,Twitter,display2
90568446,22192227,1530796634,20000,buying a pet,REJECTED,7.0,15071185,Ανδρέας-Ρίζος Τσαπραλής,224-22-7466,1980-03-01,M,Βόλος,74731,1563621374,Twitter,display1
90572822,75389085,1552303533,250000,Buying a pet,REJECTED,8.7,41674509,Σταύρος Μεϊμάρης,515-04-8622,1996-04-02,F,Πρέβεζα,631 87,1512056829,Facebook,display1
90572822,75389085,1552303533,250000,Buying a pet,REJECTED,8.7,41674509,Σταύρος Μεϊμάρης,515-04-8622,1996-04-02,F,Πρέβεζα,631 87,1512196984,Twitter,display3
90572822,75389085,1552303533,250000,Buying a pet,REJECTED,8.7,41674509,Σταύρος Μεϊμάρης,515-04-8622,1996-04-02,F,Πρέβεζα,631 87,1521443777,Google,display1
90572822,75389085,1552303533,250000,Buying a pet,REJECTED,8.7,41674509,Σταύρος Μεϊμάρης,515-04-8622,1996-04-02,F,Πρέβεζα,631 87,1537103671,Facebook,display3
90572822,75389085,1552303533,250000,Buying a pet,REJECTED,8.7,41674509,Σταύρος Μεϊμάρης,515-04-8622,1996-04-02,F,Πρέβεζα,631 87,1552178005,Google,display3
90575825,22148427,1530480542,210000,Refinance existing loans,REJECTED,6.7,,Ευμένιος Βελεντζάς,844-47-4697,1995-01-05,F,Κιλκίς,ΤΚ 798 87,,,
90580659,92606720,1548139200,260000,Buying a pet,ACCEPTED,8.7,,Τριαντάφυλλη Γαλανάκη,605-20-9431,1992-07-20,M,Καστοριά,27730,,,
90603796,27032071,1534781161,90000,buying a pet,ACCEPTED,6.7,13787514,Σέργιος Ξηρός,230-43-8102,1987-02-20,F,Ρόδος,92357,1520461382,Facebook,display1
90603796,27032071,1534781161,90000,buying a pet,ACCEPTED,6.7,13787514,Σέργιος Ξηρός,230-43-8102,1987-02-20,F,Ρόδος,92357,1531352241,Facebook,display1
90603796,27032071,1534781161,90000,buying a pet,ACCEPTED,6.7,13787514,Σέργιος Ξηρός,230-43-8102,1987-02-20,F,Ρόδος,92357,1538412567,Twitter,display1
90603796,27032071,1534781161,90000,buying a pet,ACCEPTED,6.7,13787514,Σέργιος Ξηρός,230-43-8102,1987-02-20,F,Ρόδος,92357,1539322928,Twitter,display2
90615248,56883809,1533573466,280000,home purchase,ACCEPTED,8.7,,Αντύπας Καρυπίδης,396-34-8559,1976-10-17,M,Κοζάνη,ΤΚ 43064,,,
90615751,10067673,1519770774,220000,buying a pet,ACCEPTED,8.7,5457981,Μαρτίνος Κιοσές,888-78-7141,1978-01-07,F,Καβάλα,38175,1567479072,Twitter,display2
90621637,96265745,1539601566,220000,Home purchase,ACCEPTED,6.7,,Σταμάτιος Νέλος,091-16-7382,1975-10-07,F,Χαλκίδα,878 63,,,
90643710,75090026,1530706916,180000,Buying a pet,ACCEPTED,6.7,,Ζησούλα Κωστοπούλου,347-03-2609,1984-06-04,F,Ναύπλιο,27720,,,
90645482,64065756,1521109931,60000,Refinance existing loans,REJECTED,6.7,,Δημοκράτης-Αγαθάγγελος Κουράκος,946-33-1562,1976-08-24,F,Μεσολόγγι,497 14,,,
90648969,65044974,1525219234,40000,Refinance existing loans,ACCEPTED,7.0,49653628,Θεοδόσης Κανελλόπουλος,234-73-4083,1979-03-20,M,Σπάρτη,84127,1521866882,Twitter,display2
90648969,65044974,1525219234,40000,Refinance existing loans,ACCEPTED,7.0,49653628,Θεοδόσης Κανελλόπουλος,234-73-4083,1979-03-20,M,Σπάρτη,84127,1522557867,Google,display3
90648969,65044974,1525219234,40000,Refinance existing loans,ACCEPTED,7.0,49653628,Θεοδόσης Κανελλόπουλος,234-73-4083,1979-03-20,M,Σπάρτη,84127,1524562279,Facebook,display2
90648969,65044974,1525219234,40000,Refinance existing loans,ACCEPTED,7.0,49653628,Θεοδόσης Κανελλόπουλος,234-73-4083,1979-03-20,M,Σπάρτη,84127,1553169446,Facebook,display3
90648969,65044974,1525219234,40000,Refinance existing loans,ACCEPTED,7.0,49653628,Θεοδόσης Κανελλόπουλος,234-73-4083,1979-03-20,M,Σπάρτη,84127,1561864355,Facebook,display1
90649427,15590835,1520429230,150000,Buying a pet,REJECTED,8.7,17216301,Θεοχαρούλα Μακρή,272-71-7667,1989-09-24,M,Άρτα,ΤΚ 93110,1509292473,Google,display2
90649427,15590835,1520429230,150000,Buying a pet,REJECTED,8.7,17216301,Θεοχαρούλα Μακρή,272-71-7667,1989-09-24,M,Άρτα,ΤΚ 93110,1514479736,Google,display3
90650874,79168708,1555299349,250000,Refinance existing loans,REJECTED,14.0,,Βλάσιος Θεοχάρης,636-15-3669,1991-06-10,F,Ηράκλειο,49139,,,
90662759,98957274,1539806850,120000,Refinance existing loans,REJECTED,14.0,,Θεόφιλος-Θέμης Λαγογιάννης,196-64-7985,1972-01-28,F,Πάτρα,ΤΚ 73490,,,
90668762,38104136,1535477269,120000,Refinance existing loans,ACCEPTED,14.0,,Όμηρος Ισέρης,516-16-7525,1993-09-18,F,Καστοριά,ΤΚ 62516,,,
90672669,20746910,1569718136,300000,Home purchase,ACCEPTED,14.0,66285220,Αναξαγόρας Γκαλίου,065-10-8436,1993-01-05,F,Άρτα,34620,1517913034,Twitter,display3
90672669,20746910,1569718136,300000,Home purchase,ACCEPTED,14.0,66285220,Αναξαγόρας Γκαλίου,065-10-8436,1993-01-05,F,Άρτα,34620,1523652587,Facebook,display2
90673275,64525232,1533443465,20000,Refinance existing loans,ACCEPTED,8.7,,Κυπριανή Μπενέτου,177-20-8524,1977-07-08,F,Πύργος,65267,,,
90677887,86710463,1515776282,80000,Refinance existing loans,REJECTED,7.0,,Ξανθός Λιούτας,648-84-7538,1979-01-20,F,Κιλκίς,ΤΚ 596 73,,,
90678157,45756405,1567840360,50000,Refinance existing loans,REJECTED,6.7,80930111,Ευάγγελος Παληός,920-65-1428,1979-01-14,F,Καρπενήσι,881 02,1533539282,Google,display3
90678157,45756405,1567840360,50000,Refinance existing loans,REJECTED,6.7,80930111,Ευάγγελος Παληός,920-65-1428,1979-01-14,F,Καρπενήσι,881 02,1541594769,Twitter,display2
90684899,28757829,1525829459,180000,Refinance existing loans,ACCEPTED,7.0,,Οδυσσέας Σαραντινός,468-97-7295,1980-02-06,F,Καλαμάτα,87515,,,
90685903,78817991,1565203972,40000,Refinance existing loans,REJECTED,6.7,,Οδύσσεια Καραμανλή,831-84-6539,1993-11-27,M,Καλαμάτα,78858,,,
90691387,96707160,1518825465,200000,Refinance existing loans,ACCEPTED,14.0,,Μάρκος Μάργαρης,495-25-9904,1988-01-03,F,Έδεσσα,08423,,,
90697395,12707763,1534917358,220000,buying a pet,REJECTED,14.0,78943712,Κορνηλία Βασιλείου,901-04-6819,1987-01-08,F,Έδεσσα,952 98,,,
90705194,32842839,1538848816,220000,Home purchase,ACCEPTED,8.7,,Ματθίλδη Τάτση,687-53-5700,1988-07-12,F,Πολύγυρος,48401,,,
90737845,42331946,1521381638,150000,Buying a pet,ACCEPTED,14.0,,Τριανταφυλλιά Αποστολίδου,894-62-9823,1972-10-11,F,Καρδίτσα,33873,,,
90746098,1409316,1538480807,60000,Buying a pet,ACCEPTED,7.0,,Αικατερίνη Μακρή,984-62-0953,1984-07-24,F,Λευκάδα,55785,,,
90749226,19125617,1561697004,60000,Refinance existing loans,ACCEPTED,14.0,,Λεωνίδας Μιχαηλίδης,993-85-3307,1972-11-14,F,Λάρισα,43331,,,
90750276,821326,1537042990,20000,Home purchase,ACCEPTED,8.7,,Φρειδερίκη Καλογιάννη,455-42-0760,1986-05-23,M,Άρτα,094 78,,,
90751452,46775821,1551608724,30000,Buying a pet,ACCEPTED,7.0,,Ευμορφία Ρούσσου,910-25-1008,1979-05-21,M,Μεσολόγγι,ΤΚ 63065,,,
90758929,77576034,1563194914,40000,home purchase,REJECTED,6.7,,Αντίπατρος Καλαμπαλίκης,510-89-5623,1991-08-13,M,Ηγουμενίτσα,ΤΚ 31831,,,
90769095,66841094,1548177342,20000,Home purchase,REJECTED,6.7,,Ευσεβία Παυλίδου,839-92-8356,1994-05-24,F,Μεσολόγγι,424 54,,,
90783263,23079973,1530568393,200000,Buying a pet,ACCEPTED,7.0,64981960,Κλεάνθης Γιαννακίτσας,845-93-4202,1986-04-20,M,Ηγουμενίτσα,25623,1534686006,Twitter,display1
90797742,95347438,1516355489,240000,Home purchase,REJECTED,8.7,,Νταίζη Ξανθοπούλου,423-31-9075,1987-05-21,M,Κομοτηνή,49928,,,
90805191,38809719,1523411956,30000,Refinance existing loans,ACCEPTED,8.7,,Χρυσοβαλάντιος Τσαλαμάνδρης,333-03-7726,1972-05-29,F,Ρόδος,ΤΚ 93445,,,
90815579,46997188,1515248729,80000,Buying a pet,ACCEPTED,7.0,42124052,Ιωακείμ-Βησσαρίων Λουλάκης,732-16-7685,1995-02-20,M,Κομοτηνή,ΤΚ 05947,1518866622,Facebook,display2
90815579,46997188,1515248729,80000,Buying a pet,ACCEPTED,7.0,42124052,Ιωακείμ-Βησσαρίων Λουλάκης,732-16-7685,1995-02-20,M,Κομοτηνή,ΤΚ 05947,1533594822,Twitter,display1
90815579,46997188,1515248729,80000,Buying a pet,ACCEPTED,7.0,42124052,Ιωακείμ-Βησσαρίων Λουλάκης,732-16-7685,1995-02-20,M,Κομοτηνή,ΤΚ 05947,1568248896,Facebook,display1
90815947,31222904,1540633440,240000,Home purchase,REJECTED,14.0,,Ευκλείδης Ραχωβίτσας,874-65-7376,1975-09-20,M,Καρπενήσι,ΤΚ 58725,,,
